gender,forecast_date,playin_flag,rd1_win,rd2_win,rd3_win,rd4_win,rd5_win,rd6_win,rd7_win,team_alive,team_id,team_name,team_rating,team_region,team_seed
womens,3/17/2018,0,1,0,0,0,0,0,0,0,2168,Dayton,79.88,Lexington,9
womens,3/17/2018,0,1,0,0,0,0,0,0,0,142,Missouri,87.15,Lexington,5
womens,3/17/2018,0,1,0,0,0,0,0,0,0,2250,Gonzaga,81.47,Lexington,13
womens,3/17/2018,0,1,0,0,0,0,0,0,0,98,Western Kentucky,79.3,Lexington,11
womens,3/17/2018,0,1,0,0,0,0,0,0,0,2335,Liberty,69.68,Lexington,14
womens,3/17/2018,0,1,0,0,0,0,0,0,0,2458,Northern Colorado,76.66,Lexington,10
womens,3/17/2018,0,1,0,0,0,0,0,0,0,2755,Grambling,60.58,Lexington,15
womens,3/17/2018,0,1,0,0,0,0,0,0,0,2447,Nicholls State,62.81,Kansas City,16
womens,3/17/2018,0,1,0,0,0,0,0,0,0,183,Syracuse,83.57,Kansas City,8
womens,3/17/2018,0,1,0,0,0,0,0,0,0,163,Princeton,80.84,Kansas City,12
womens,3/17/2018,0,1,0,0,0,0,0,0,0,2210,Elon,79.75,Kansas City,13
womens,3/17/2018,0,1,0,0,0,0,0,0,0,2294,Iowa,85.55,Kansas City,6
womens,3/17/2018,0,1,0,0,0,0,0,0,0,44,American,71.55,Kansas City,14
womens,3/17/2018,0,1,0,0,0,0,0,0,0,158,Nebraska,79.79,Kansas City,10
womens,3/17/2018,0,1,0,0,0,0,0,0,0,311,Maine,73.34,Kansas City,15
womens,3/16/2018,0,1,0.999768079,0.995164038,0.980795369,0.940714745,0.836374457,0.675475574,1,41,Connecticut,112.83,Albany,1
womens,3/16/2018,0,1,1,0.972654541,0.819137284,0.555396798,0.373296852,0.119743688,1,239,Baylor,105.44,Lexington,2
womens,3/16/2018,0,1,0.999208399,0.95704856,0.825902142,0.578491545,0.280921782,0.072965144,1,344,Mississippi State,102.16,Kansas City,1
womens,3/16/2018,0,1,1,0.908008495,0.791289234,0.351915009,0.194861918,0.04569944,1,97,Louisville,99.67,Lexington,1
womens,3/16/2018,0,1,1,0.963166322,0.77968109,0.408276432,0.073697146,0.034490294,1,87,Notre Dame,99.44,Spokane,1
womens,3/16/2018,0,1,1,0.945105942,0.714240695,0.431627271,0.048493934,0.016343082,1,2483,Oregon,98.33,Spokane,2
womens,3/16/2018,0,1,0.99245807,0.90777337,0.609183017,0.255402225,0.085888602,0.014555548,1,251,Texas,98.03,Kansas City,2
womens,3/16/2018,0,1,0.967657771,0.872523006,0.256544789,0.100874034,0.01427193,0.005705389,1,194,Ohio State,93.97,Spokane,3
womens,3/16/2018,0,1,1,0.921716714,0.579903842,0.035164208,0.015592846,0.004956422,1,2579,South Carolina,95.01,Albany,2
womens,3/16/2018,0,1,0.991234769,0.905657249,0.342336217,0.103050155,0.024082834,0.002749725,1,26,UCLA,94.98,Kansas City,3
womens,3/16/2018,0,1,1,0.756358266,0.143268639,0.053364594,0.019105668,0.00253393,1,2633,Tennessee,92.85,Lexington,3
womens,3/16/2018,0,1,0.972059175,0.744713221,0.323117452,0.014697803,0.005476672,0.001452211,1,52,Florida State,92.73,Albany,3
womens,3/16/2018,0,1,1,0.481806972,0.086132095,0.030351227,0.007179071,0.000840523,1,120,Maryland,91.29,Kansas City,5
womens,3/16/2018,0,1,1,0.4058736,0.09991155,0.028478276,0.002222874,0.000572094,1,305,DePaul,90.34,Spokane,5
womens,3/16/2018,0,1,0.893255117,0.743921693,0.126039784,0.018443625,0.004312295,0.000344327,1,24,Stanford,91.3,Lexington,4
womens,3/16/2018,0,1,1,0.518193028,0.069248064,0.019525854,0.00356311,0.000319513,1,152,North Carolina State,88.8,Kansas City,4
womens,3/16/2018,0,1,0.791405884,0.447566228,0.010714102,0.004551343,0.001405529,0.000305582,1,150,Duke,89.06,Albany,5
womens,3/16/2018,0,1,1,0.5941264,0.109906985,0.024010635,0.001106575,0.000183954,1,245,Texas A&M,88.22,Spokane,4
womens,3/16/2018,0,1,1,0.243641734,0.027544948,0.007224415,0.001915178,0.000179387,1,204,Oregon State,91.42,Lexington,6
womens,3/16/2018,0,1,1,0.091991505,0.049577841,0.00720507,0.001737062,0.000145609,1,269,Marquette,87.81,Lexington,8
womens,3/16/2018,0,1,0.800672895,0.229132508,0.073961634,0.002190725,0.000597164,0.000113893,1,58,South Florida,88.61,Albany,6
womens,3/16/2018,0,1,0.804972831,0.192040797,0.029229021,0.003876354,0.000820485,5.91E-05,1,142,Missouri,87.15,Lexington,5
womens,3/16/2018,0,1,0.793263929,0.4333063,0.005624226,0.001672962,0.000365194,5.52E-05,1,61,Georgia,85.65,Albany,4
womens,3/16/2018,0,1,1,0.027345459,0.010049129,0.00236215,0.000594447,5.22E-05,1,130,Michigan,87.16,Lexington,7
womens,3/16/2018,0,1,0.760225084,0.081269652,0.027344595,0.004921286,0.000656446,4.25E-05,1,9,Arizona State,87.74,Kansas City,7
womens,3/16/2018,0,1,0.625092111,0.031227249,0.014754583,0.004065142,0.000523678,3.28E-05,1,197,Oklahoma State,86.06,Kansas City,9
womens,3/16/2018,0,1,0.657288577,0.071014141,0.015800996,0.002849796,0.000385545,2.54E-05,1,2294,Iowa,85.55,Kansas City,6
womens,3/16/2018,0,1,1,0.054894058,0.017475767,0.003687674,0.000141757,2.05E-05,1,135,Minnesota,85.01,Spokane,10
womens,3/16/2018,0,1,0.550902267,0.002895297,0.001373675,0.00037937,7.26E-05,9.65E-06,1,2390,Miami (FL),84.59,Albany,8
womens,3/16/2018,0,1,0.374907889,0.011679919,0.003961734,0.000738881,8.82E-05,5.15E-06,1,183,Syracuse,83.57,Kansas City,8
womens,3/16/2018,0,1,0.521761196,0.063162879,0.006752417,0.001155441,3.58E-05,4.29E-06,1,99,Louisiana State,83.37,Spokane,6
womens,3/16/2018,0,1,1,0.036833678,0.010500376,0.001215847,3.60E-05,4.16E-06,1,222,Villanova,82.13,Spokane,9
womens,3/16/2018,0,1,1,0.078283286,0.018189668,0.000244181,3.81E-05,4.11E-06,1,258,Virginia,81.93,Albany,10
womens,3/16/2018,0,1,0.478238804,0.054424524,0.004621858,0.000649495,1.92E-05,2.22E-06,1,2117,Central Michigan,81.36,Spokane,11
womens,3/16/2018,0,1,0.449097733,0.001906545,0.000794714,0.000186037,2.31E-05,1.99E-06,1,2514,Quinnipiac,79.85,Albany,9
womens,3/16/2018,0,1,0.199327105,0.022228754,0.004553119,7.56E-05,1.27E-05,1.48E-06,1,2084,Buffalo,81.12,Albany,11
womens,3/16/2018,0,1,0.342711423,0.021977126,0.003191942,0.000383523,3.03E-05,1.17E-06,1,156,Creighton,80.95,Kansas City,11
womens,3/16/2018,0,1,0.208594116,0.061659558,0.00039587,7.38E-05,1.05E-05,1.03E-06,1,2057,Belmont,79.98,Albany,12
womens,3/16/2018,0,1,0.106744883,0.047055347,0.002962399,0.000168333,1.77E-05,6.05E-07,1,2250,Gonzaga,81.47,Lexington,13
womens,3/16/2018,0,1,0.239774916,0.009816944,0.002016206,0.000215937,1.49E-05,5.08E-07,1,158,Nebraska,79.79,Kansas City,10
womens,3/16/2018,0,1,0.206736071,0.057467914,0.000297921,4.76E-05,5.48E-06,4.38E-07,1,2382,Mercer,78.69,Albany,13
womens,3/16/2018,0,1,0.195027169,0.016982163,0.000901722,4.37E-05,3.88E-06,1.12E-07,1,526,Florida Gulf Coast,78.55,Lexington,12
womens,3/16/2018,0,1,0.032342229,0.009889591,0.000364475,2.49E-05,3.58E-07,2.21E-08,1,45,George Washington,75.17,Spokane,14
womens,3/16/2018,0,1,0.027940825,0.003925517,0.000274285,1.38E-06,9.11E-08,4.22E-09,1,2031,Arkansas-Little Rock,73.64,Albany,14
womens,3/16/2018,0,1,0.00754193,0.001140034,7.99E-05,2.92E-06,1.00E-07,1.76E-09,1,311,Maine,73.34,Kansas City,15
womens,3/16/2018,0,1,0.008765231,0.001351483,4.72E-05,1.49E-06,4.78E-08,7.87E-10,1,44,American,71.55,Kansas City,14
womens,3/16/2018,0,1,0.000231921,3.41E-05,4.12E-06,2.36E-07,9.21E-09,2.58E-10,1,2598,Saint Francis (PA),67.54,Albany,16
womens,3/16/2018,0,1,0.000791601,4.43E-05,1.38E-06,2.19E-08,1.85E-10,1.00E-12,1,2447,Nicholls State,62.81,Kansas City,16
womens,3/16/2018,0,1,0,0,0,0,0,0,0,25,California,85.11,Albany,7
womens,3/16/2018,0,1,0,0,0,0,0,0,0,2448,North Carolina A&T,65.27,Albany,15
womens,3/16/2018,0,1,0,0,0,0,0,0,0,2463,Cal State Northridge,66.59,Spokane,16
womens,3/16/2018,0,1,0,0,0,0,0,0,0,2571,South Dakota State,84.23,Spokane,8
womens,3/16/2018,0,1,0,0,0,0,0,0,0,201,Oklahoma,85.7,Spokane,12
womens,3/16/2018,0,1,0,0,0,0,0,0,0,2181,Drake,79.56,Spokane,13
womens,3/16/2018,0,1,0,0,0,0,0,0,0,2739,Green Bay,88.23,Spokane,7
womens,3/16/2018,0,1,0,0,0,0,0,0,0,2547,Seattle,65.92,Spokane,15
womens,3/16/2018,0,1,0,0,0,0,0,0,0,68,Boise State,72.44,Lexington,16
womens,3/16/2018,0,1,0,0,0,0,0,0,0,2168,Dayton,79.88,Lexington,9
womens,3/16/2018,0,1,0,0,0,0,0,0,0,98,Western Kentucky,79.3,Lexington,11
womens,3/16/2018,0,1,0,0,0,0,0,0,0,2335,Liberty,69.68,Lexington,14
womens,3/16/2018,0,1,0,0,0,0,0,0,0,2458,Northern Colorado,76.66,Lexington,10
womens,3/16/2018,0,1,0,0,0,0,0,0,0,2755,Grambling,60.58,Lexington,15
womens,3/16/2018,0,1,0,0,0,0,0,0,0,163,Princeton,80.84,Kansas City,12
womens,3/16/2018,0,1,0,0,0,0,0,0,0,2210,Elon,79.75,Kansas City,13
womens,3/12/2018,0,1,0.999768079,0.995164038,0.980795369,0.931304561,0.810387845,0.654797076,1,41,Connecticut,112.83,Albany,1
womens,3/12/2018,0,1,0.999724701,0.976279182,0.840087066,0.560944172,0.372878979,0.118916798,1,239,Baylor,105.29,Lexington,2
womens,3/12/2018,0,1,0.999208399,0.95704856,0.846510335,0.592767371,0.287357389,0.074968836,1,344,Mississippi State,102.16,Kansas City,1
womens,3/12/2018,0,1,0.998778807,0.961039402,0.822746738,0.495544781,0.106628189,0.055858377,1,87,Notre Dame,101.01,Spokane,1
womens,3/12/2018,0,1,0.99507904,0.92501083,0.806974783,0.361752164,0.200098643,0.047426001,1,97,Louisville,99.74,Lexington,1
womens,3/12/2018,0,1,0.99245807,0.90777337,0.609183017,0.252844591,0.084884971,0.014403535,1,251,Texas,98.03,Kansas City,2
womens,3/12/2018,0,1,0.996568842,0.913602384,0.676775332,0.356677865,0.037672944,0.011997983,1,2483,Oregon,97.76,Spokane,2
womens,3/12/2018,0,1,0.995950867,0.928875175,0.634229881,0.047508079,0.022367676,0.008299922,1,2579,South Carolina,96.62,Albany,2
womens,3/12/2018,0,1,0.967657771,0.872523006,0.276794825,0.094981531,0.01352179,0.005384155,1,194,Ohio State,93.97,Spokane,3
womens,3/12/2018,0,1,0.991234769,0.905657249,0.342336217,0.101997716,0.023779623,0.002704757,1,26,UCLA,94.98,Kansas City,3
womens,3/12/2018,0,1,0.980863218,0.771921963,0.129687763,0.043244808,0.013867176,0.001603027,1,2633,Tennessee,91.81,Lexington,3
womens,3/12/2018,0,1,0.972059175,0.744713221,0.280513379,0.012765544,0.004418904,0.001168672,1,52,Florida State,92.73,Albany,3
womens,3/12/2018,0,1,0.822280043,0.457364843,0.075935718,0.025198788,0.00553999,0.000596367,1,120,Maryland,90.6,Kansas City,5
womens,3/12/2018,0,1,0.893255117,0.743921693,0.124085818,0.018437385,0.004279536,0.000338646,1,24,Stanford,91.3,Lexington,4
womens,3/12/2018,0,1,0.600968851,0.269346098,0.054461576,0.016158255,0.001222568,0.000305028,1,305,DePaul,89.76,Spokane,5
womens,3/12/2018,0,1,0.791405884,0.447566228,0.010714102,0.004111568,0.001176848,0.000255085,1,150,Duke,89.06,Albany,5
womens,3/12/2018,0,1,0.80759504,0.445408737,0.051480084,0.012844337,0.002033155,0.000155189,1,152,North Carolina State,87.57,Kansas City,4
womens,3/12/2018,0,1,0.875717116,0.55507648,0.08566025,0.020126811,0.000926767,0.000153953,1,245,Texas A&M,88.22,Spokane,4
womens,3/12/2018,0,1,0.751103372,0.195632239,0.019678323,0.004595075,0.001090789,8.94E-05,1,204,Oregon State,90.25,Lexington,6
womens,3/12/2018,0,1,0.800672895,0.229132508,0.062786207,0.001860714,0.000469378,8.92E-05,1,58,South Florida,88.61,Albany,6
womens,3/12/2018,0,1,0.647804435,0.064898373,0.026989197,0.006604339,0.000408901,8.72E-05,1,2739,Green Bay,88.23,Spokane,7
womens,3/12/2018,0,1,0.713893158,0.062812369,0.032311308,0.0044063,0.000981264,7.47E-05,1,269,Marquette,86.9,Lexington,8
womens,3/12/2018,0,1,0.804972831,0.192040797,0.028810274,0.003882867,0.000815489,5.81E-05,1,142,Missouri,87.15,Lexington,5
womens,3/12/2018,0,1,0.793263929,0.4333063,0.005624226,0.001487987,0.000300094,4.51E-05,1,61,Georgia,85.65,Albany,4
womens,3/12/2018,0,1,0.809257378,0.022505275,0.009116038,0.002067129,0.00050803,4.34E-05,1,130,Michigan,86.86,Lexington,7
womens,3/12/2018,0,1,0.760225084,0.081269652,0.027344595,0.004897127,0.000650677,4.16E-05,1,9,Arizona State,87.74,Kansas City,7
womens,3/12/2018,0,1,0.625092111,0.031227249,0.016482099,0.004515038,0.000574823,3.53E-05,1,197,Oklahoma State,86.06,Kansas City,9
womens,3/12/2018,0,1,0.657288577,0.071014141,0.015800996,0.002835725,0.000382148,2.49E-05,1,2294,Iowa,85.55,Kansas City,6
womens,3/12/2018,0,1,0.399031149,0.14687424,0.019741696,0.004144818,0.000165221,2.45E-05,1,201,Oklahoma,85.7,Spokane,12
womens,3/12/2018,0,1,0.605653225,0.02701009,0.011750614,0.002235321,7.59E-05,9.85E-06,1,2571,South Dakota State,84.23,Spokane,8
womens,3/12/2018,0,1,0.550902267,0.002895297,0.001373675,0.000336512,5.95E-05,7.87E-06,1,2390,Miami (FL),84.59,Albany,8
womens,3/12/2018,0,1,0.374907889,0.011679919,0.004600278,0.000850794,0.000100095,5.71E-06,1,183,Syracuse,83.57,Kansas City,8
womens,3/12/2018,0,1,0.352195565,0.021215041,0.006521649,0.001128235,4.07E-05,5.59E-06,1,135,Minnesota,83.88,Spokane,10
womens,3/12/2018,0,1,0.521761196,0.063162879,0.007414878,0.001080589,3.31E-05,3.94E-06,1,99,Louisiana State,83.37,Spokane,6
womens,3/12/2018,0,1,0.531760366,0.03943195,0.011131264,0.000190829,3.13E-05,3.85E-06,1,25,California,85.11,Albany,7
womens,3/12/2018,0,1,0.478238804,0.054424524,0.00508581,0.000607015,1.77E-05,2.03E-06,1,2117,Central Michigan,81.36,Spokane,11
womens,3/12/2018,0,1,0.286106842,0.011533403,0.003879901,0.000288668,3.94E-05,1.77E-06,1,2168,Dayton,79.88,Lexington,9
womens,3/12/2018,0,1,0.449097733,0.001906545,0.000794714,0.000164106,1.88E-05,1.61E-06,1,2514,Quinnipiac,79.85,Albany,9
womens,3/12/2018,0,1,0.468239634,0.031252049,0.007343833,0.000100039,1.46E-05,1.59E-06,1,258,Virginia,81.44,Albany,10
womens,3/12/2018,0,1,0.394346775,0.011849117,0.003657218,0.000454879,1.32E-05,1.51E-06,1,222,Villanova,81.44,Spokane,9
womens,3/12/2018,0,1,0.177719957,0.045425734,0.002480572,0.000336483,2.90E-05,1.21E-06,1,163,Princeton,80.84,Kansas City,12
womens,3/12/2018,0,1,0.342711423,0.021977126,0.003191942,0.000383794,3.01E-05,1.15E-06,1,156,Creighton,80.95,Kansas City,11
womens,3/12/2018,0,1,0.199327105,0.022228754,0.003761567,6.25E-05,9.67E-06,1.12E-06,1,2084,Buffalo,81.12,Albany,11
womens,3/12/2018,0,1,0.19240496,0.051800686,0.002509021,0.000307237,2.39E-05,9.01E-07,1,2210,Elon,79.75,Kansas City,13
womens,3/12/2018,0,1,0.208594116,0.061659558,0.00039587,6.47E-05,8.45E-06,8.24E-07,1,2057,Belmont,79.98,Albany,12
womens,3/12/2018,0,1,0.248896628,0.030255612,0.001254314,0.000151337,1.71E-05,6.28E-07,1,98,Western Kentucky,79.3,Lexington,11
womens,3/12/2018,0,1,0.106744883,0.047055347,0.002961925,0.000172251,1.79E-05,5.97E-07,1,2250,Gonzaga,81.47,Lexington,13
womens,3/12/2018,0,1,0.239774916,0.009816944,0.002016206,0.000216469,1.49E-05,4.96E-07,1,158,Nebraska,79.79,Kansas City,10
womens,3/12/2018,0,1,0.124282884,0.028703181,0.00197433,0.00023168,5.10E-06,4.60E-07,1,2181,Drake,79.56,Spokane,13
womens,3/12/2018,0,1,0.206736071,0.057467914,0.000297921,4.15E-05,4.41E-06,3.50E-07,1,2382,Mercer,78.69,Albany,13
womens,3/12/2018,0,1,0.195027169,0.016982163,0.000904724,4.49E-05,3.93E-06,1.11E-07,1,526,Florida Gulf Coast,78.55,Lexington,12
womens,3/12/2018,0,1,0.032342229,0.009889591,0.000402686,2.32E-05,3.27E-07,2.00E-08,1,45,George Washington,75.17,Spokane,14
womens,3/12/2018,0,1,0.190742622,0.001200205,0.000155712,1.08E-05,7.70E-07,1.76E-08,1,2458,Northern Colorado,76.66,Lexington,10
womens,3/12/2018,0,1,0.027940825,0.003925517,0.00021786,1.10E-06,6.67E-08,3.06E-09,1,2031,Arkansas-Little Rock,73.64,Albany,14
womens,3/12/2018,0,1,0.00754193,0.001140034,7.99E-05,2.98E-06,1.02E-07,1.73E-09,1,311,Maine,73.34,Kansas City,15
womens,3/12/2018,0,1,0.008765231,0.001351483,4.72E-05,1.52E-06,4.85E-08,7.74E-10,1,44,American,71.55,Kansas City,14
womens,3/12/2018,0,1,0.00492096,0.000643398,7.13E-05,1.39E-06,5.45E-08,6.81E-10,1,68,Boise State,72.44,Lexington,16
womens,3/12/2018,0,1,0.019136782,0.002190185,2.05E-05,7.51E-07,2.91E-08,3.62E-10,1,2335,Liberty,69.68,Lexington,14
womens,3/12/2018,0,1,0.000231921,3.41E-05,4.12E-06,2.02E-07,7.27E-09,2.02E-10,1,2598,Saint Francis (PA),67.54,Albany,16
womens,3/12/2018,0,1,0.003431158,0.000284202,1.56E-05,4.44E-07,1.09E-09,1.40E-11,1,2547,Seattle,65.92,Spokane,15
womens,3/12/2018,0,1,0.004049133,0.000440827,1.60E-05,2.98E-08,6.99E-10,1.30E-11,1,2448,North Carolina A&T,65.27,Albany,15
womens,3/12/2018,0,1,0.001221193,0.000101391,7.58E-06,2.00E-07,6.10E-10,1.00E-11,1,2463,Cal State Northridge,66.59,Spokane,16
womens,3/12/2018,0,1,0.000791601,4.43E-05,1.89E-06,2.95E-08,2.42E-10,1.00E-12,1,2447,Nicholls State,62.81,Kansas City,16
womens,3/12/2018,0,1,0.000275299,1.53E-05,2.63E-07,2.61E-09,2.70E-11,0,1,2755,Grambling,60.58,Lexington,15
